dateStart,event,latitude,longitude,description
2019-12-13 20:53:00 UTC,BATTERY,41.698662743,-87.628058624,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-13 21:21:00 UTC,BATTERY,41.9062914,-87.769441245,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-13 22:00:00 UTC,BATTERY,42.019811963,-87.666209262,AGGRAVATED OF A SENIOR CITIZEN
2019-12-13 22:00:00 UTC,BATTERY,41.968341567,-87.718748913,AGGRAVATED: OTHER DANG WEAPON
2019-12-13 22:47:00 UTC,BATTERY,41.850548794,-87.734474956,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-13 22:50:00 UTC,BATTERY,41.909087598,-87.728946521,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-13 23:13:00 UTC,BATTERY,41.773161684,-87.66039823,AGGRAVATED: OTHER DANG WEAPON
2019-12-13 23:15:00 UTC,BATTERY,41.768871204,-87.573928057,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-13 23:18:00 UTC,BATTERY,41.791782929,-87.659671776,AGGRAVATED OF A CHILD
2019-12-13 23:30:00 UTC,BATTERY,41.807070559,-87.643816631,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-13 23:40:00 UTC,BATTERY,41.794437143,-87.61843206,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-14 00:07:00 UTC,BATTERY,41.887478081,-87.624553383,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-14 01:57:00 UTC,BATTERY,41.880628274,-87.733889395,AGGRAVATED: HANDGUN
2019-12-14 03:07:00 UTC,BATTERY,41.991404284,-87.656853651,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 03:30:00 UTC,BATTERY,41.788469528,-87.657158003,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 03:30:00 UTC,BATTERY,41.751798395,-87.561082787,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-14 03:48:00 UTC,BATTERY,41.678592103,-87.671198456,AGGRAVATED: HANDGUN
2019-12-14 03:50:00 UTC,BATTERY,41.848574951,-87.675647608,AGGRAVATED: HANDGUN
2019-12-14 06:00:00 UTC,BATTERY,41.882004688,-87.728948432,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-14 07:06:00 UTC,BATTERY,41.878582195,-87.746327253,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-14 10:13:00 UTC,BATTERY,41.750353574,-87.622978208,AGGRAVATED OF A SENIOR CITIZEN
2019-12-14 13:47:00 UTC,BATTERY,41.884826024,-87.763346613,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 16:25:00 UTC,BATTERY,41.892753031,-87.624193896,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 19:00:00 UTC,BATTERY,41.768202542,-87.656626733,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 19:30:00 UTC,BATTERY,41.751007325,-87.581665974,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 19:33:00 UTC,BATTERY,41.890819354,-87.712514447,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-14 19:45:00 UTC,BATTERY,41.883778241,-87.626235794,AGGRAVATED OF A SENIOR CITIZEN
2019-12-14 20:05:00 UTC,BATTERY,41.747633476,-87.662152692,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-14 20:08:00 UTC,BATTERY,41.769449202,-87.659088027,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 20:35:00 UTC,BATTERY,41.935388772,-87.731127611,AGGRAVATED: HANDGUN
2019-12-14 20:45:00 UTC,BATTERY,41.745083371,-87.601372483,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-14 20:50:00 UTC,BATTERY,41.895387325,-87.724076795,AGG PO HANDS ETC SERIOUS INJ
2019-12-14 20:58:00 UTC,BATTERY,41.885375737,-87.723966269,AGGRAVATED: HANDGUN
2019-12-14 21:45:00 UTC,BATTERY,41.90984267,-87.729545576,AGGRAVATED: OTHER DANG WEAPON
2019-12-14 21:57:00 UTC,BATTERY,41.751332503,-87.60099732,AGGRAVATED: HANDGUN
2019-12-14 22:17:00 UTC,BATTERY,41.887919288,-87.628019052,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-14 22:54:00 UTC,BATTERY,41.781313042,-87.705626659,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-14 23:00:00 UTC,BATTERY,41.819668766,-87.619875742,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-15 01:00:00 UTC,BATTERY,41.860252152,-87.715244047,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-15 01:27:00 UTC,BATTERY,41.781713193,-87.63877565,AGGRAVATED: HANDGUN
2019-12-15 02:53:00 UTC,BATTERY,41.907176814,-87.675380762,AGGRAVATED: OTHER DANG WEAPON
2019-12-15 04:58:00 UTC,BATTERY,41.793482429,-87.642704458,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-15 07:38:00 UTC,BATTERY,41.844023772,-87.626923253,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-15 07:40:00 UTC,BATTERY,41.78169509,-87.609612773,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-15 08:15:00 UTC,BATTERY,41.900211095,-87.695166576,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-15 11:20:00 UTC,BATTERY,41.773381572,-87.582086669,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-15 11:44:00 UTC,BATTERY,41.682950034,-87.639095654,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-15 12:18:00 UTC,BATTERY,41.865389918,-87.721490761,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-15 13:10:00 UTC,BATTERY,41.84660387,-87.729487272,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-15 14:30:00 UTC,BATTERY,41.868043561,-87.720966147,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-15 18:24:00 UTC,BATTERY,41.864098244,-87.713973489,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-15 21:30:00 UTC,BATTERY,41.771068348,-87.583799955,AGGRAVATED: HANDGUN
2019-12-15 22:30:00 UTC,BATTERY,41.75092872,-87.575964601,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-15 23:02:00 UTC,BATTERY,41.768210402,-87.690981615,AGG PRO EMP HANDS SERIOUS INJ
2019-12-16 03:00:00 UTC,BATTERY,41.782192322,-87.673979853,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-16 08:00:00 UTC,BATTERY,41.873668176,-87.686233016,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-16 08:52:00 UTC,BATTERY,41.711588863,-87.627221473,AGGRAVATED: HANDGUN
2019-12-16 09:30:00 UTC,BATTERY,41.881736378,-87.751384368,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-16 11:47:00 UTC,BATTERY,41.789957607,-87.65355243,AGGRAVATED: OTHER DANG WEAPON
2019-12-16 12:32:00 UTC,BATTERY,41.939211601,-87.717698178,AGGRAVATED: HANDGUN
2019-12-16 14:20:00 UTC,BATTERY,41.903892302,-87.631858359,AGGRAVATED: OTHER DANG WEAPON
2019-12-16 16:00:00 UTC,BATTERY,41.902937339,-87.695385547,AGGRAVATED: OTHER DANG WEAPON
2019-12-16 16:10:00 UTC,BATTERY,41.722730741,-87.5851459,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-16 18:49:00 UTC,BATTERY,41.972400231,-87.656304596,AGGRAVATED: HANDGUN
2019-12-16 20:15:00 UTC,BATTERY,41.913372967,-87.786764312,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-16 21:13:00 UTC,BATTERY,41.780439401,-87.603727666,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-17 00:00:00 UTC,BATTERY,41.778864596,-87.6642029,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 01:43:00 UTC,BATTERY,41.87273456,-87.726337091,AGGRAVATED: HANDGUN
2019-12-17 02:20:00 UTC,BATTERY,41.756355693,-87.626591708,AGGRAVATED: HANDGUN
2019-12-17 04:30:00 UTC,BATTERY,41.768931976,-87.569847378,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-17 05:45:00 UTC,BATTERY,41.69600103,-87.623203137,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 07:20:00 UTC,BATTERY,41.755367287,-87.565782465,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-17 08:16:00 UTC,BATTERY,41.868699038,-87.625858624,AGGRAVATED: OTHER DANG WEAPON
2019-12-17 08:30:00 UTC,BATTERY,41.762059382,-87.567652678,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-17 10:00:00 UTC,BATTERY,41.775780991,-87.608282472,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-17 17:49:00 UTC,BATTERY,41.779798546,-87.641648739,AGGRAVATED: OTHER DANG WEAPON
2019-12-17 17:50:00 UTC,BATTERY,41.786540884,-87.617397769,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-17 18:53:00 UTC,BATTERY,41.881948328,-87.733902763,AGGRAVATED: OTHER DANG WEAPON
2019-12-17 19:11:00 UTC,BATTERY,41.775315572,-87.635493861,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-17 19:50:00 UTC,BATTERY,41.881859969,-87.723893182,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-17 22:30:00 UTC,BATTERY,41.878507287,-87.7255958,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-17 23:30:00 UTC,BATTERY,41.776644021,-87.675052219,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 00:50:00 UTC,BATTERY,41.753676598,-87.556361916,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 01:00:00 UTC,BATTERY,41.961184538,-87.708555894,AGGRAVATED OF A SENIOR CITIZEN
2019-12-18 01:50:00 UTC,BATTERY,41.828762287,-87.614436164,AGG: HANDS/FIST/FEET SERIOUS INJURY
2019-12-18 02:50:00 UTC,BATTERY,41.671772549,-87.64414609,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-18 04:18:00 UTC,BATTERY,41.939300539,-87.711794487,AGGRAVATED: OTHER DANG WEAPON
2019-12-18 07:15:00 UTC,BATTERY,41.794086439,-87.637292559,AGGRAVATED: HANDGUN
2019-12-18 07:26:00 UTC,BATTERY,41.683408048,-87.630469356,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 08:19:00 UTC,BATTERY,41.758328049,-87.556342462,AGGRAVATED: HANDGUN
2019-12-18 08:40:00 UTC,BATTERY,41.792184007,-87.62239919,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 09:40:00 UTC,BATTERY,41.86556594,-87.719506601,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 11:00:00 UTC,BATTERY,41.871025414,-87.699510379,AGGRAVATED: OTHER DANG WEAPON
2019-12-18 14:34:00 UTC,BATTERY,41.74974473,-87.652507329,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 14:56:00 UTC,BATTERY,41.968477696,-87.650102313,AGGRAVATED: HANDGUN
2019-12-18 15:02:00 UTC,BATTERY,41.879777056,-87.724405032,AGGRAVATED: HANDGUN
2019-12-18 16:40:00 UTC,BATTERY,41.910592489,-87.731235825,AGGRAVATED: HANDGUN
2019-12-18 19:14:00 UTC,BATTERY,41.78043924,-87.791102744,AGGRAVATED: HANDGUN
2019-12-18 20:45:00 UTC,BATTERY,41.781803054,-87.693467503,AGGRAVATED: HANDGUN
2019-12-18 21:54:00 UTC,BATTERY,41.698182157,-87.614277507,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-18 21:55:00 UTC,BATTERY,41.79753089,-87.642811354,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-18 23:38:00 UTC,BATTERY,41.880910746,-87.711659284,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 07:55:00 UTC,BATTERY,41.781338476,-87.661130362,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-19 08:00:00 UTC,BATTERY,41.885487535,-87.726422045,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 09:30:00 UTC,BATTERY,41.792143401,-87.792210582,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 09:30:00 UTC,BATTERY,41.933979242,-87.7736297,AGGRAVATED: HANDGUN
2019-12-19 10:00:00 UTC,BATTERY,41.768594743,-87.614125907,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 11:00:00 UTC,BATTERY,41.744186314,-87.58649817,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 11:00:00 UTC,BATTERY,41.921233676,-87.711999248,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 11:00:00 UTC,BATTERY,41.747514446,-87.575909455,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 16:12:00 UTC,BATTERY,41.89145979,-87.667153542,AGGRAVATED: OTHER DANG WEAPON
2019-12-19 16:16:00 UTC,BATTERY,41.752427329,-87.603993674,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 16:30:00 UTC,BATTERY,41.880419254,-87.751407336,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 17:40:00 UTC,BATTERY,41.806289611,-87.664907928,AGGRAVATED: OTHER DANG WEAPON
2019-12-19 19:15:00 UTC,BATTERY,41.880985865,-87.768150863,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 19:32:00 UTC,BATTERY,41.690547081,-87.623047109,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 20:08:00 UTC,BATTERY,41.745762194,-87.562496304,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-19 20:55:00 UTC,BATTERY,41.783699643,-87.693518311,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-19 21:07:00 UTC,BATTERY,41.888662774,-87.748666228,AGGRAVATED: HANDGUN
2019-12-19 21:30:00 UTC,BATTERY,41.746032297,-87.657259021,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-19 22:00:00 UTC,BATTERY,41.785969044,-87.674080493,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 22:55:00 UTC,BATTERY,41.767867999,-87.713580315,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-19 23:40:00 UTC,BATTERY,41.713193051,-87.633748929,AGGRAVATED: HANDGUN
2019-12-20 00:00:00 UTC,BATTERY,41.860911204,-87.695744714,AGGRAVATED OF A SENIOR CITIZEN
2019-12-20 00:03:00 UTC,BATTERY,41.753974914,-87.550179329,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-20 00:15:00 UTC,BATTERY,41.786788667,-87.629069964,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-20 12:05:00 UTC,BATTERY,41.794061805,-87.662676999,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-20 13:05:00 UTC,BATTERY,41.86694623,-87.659760705,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-20 15:00:00 UTC,BATTERY,41.839107557,-87.643880161,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-20 15:23:00 UTC,BATTERY,41.904577301,-87.773019624,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-20 16:35:00 UTC,BATTERY,41.954324992,-87.666293397,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-20 16:38:00 UTC,BATTERY,41.868541914,-87.639235361,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 17:00:00 UTC,BATTERY,41.714462956,-87.604924818,AGGRAVATED OF A SENIOR CITIZEN
2019-12-20 19:30:00 UTC,BATTERY,41.693761256,-87.618270148,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-20 20:00:00 UTC,BATTERY,41.761992504,-87.681843606,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-20 21:59:00 UTC,BATTERY,41.765356327,-87.673547448,AGGRAVATED: OTHER DANG WEAPON
2019-12-20 23:53:00 UTC,BATTERY,41.884807085,-87.745436648,AGGRAVATED: HANDGUN
2019-12-21 00:01:00 UTC,BATTERY,41.924464212,-87.728555219,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 00:03:00 UTC,BATTERY,41.861884977,-87.721392018,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-21 00:05:00 UTC,BATTERY,41.865936425,-87.686020959,AGGRAVATED: HANDGUN
2019-12-21 01:00:00 UTC,BATTERY,41.799176734,-87.589083706,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 02:17:00 UTC,BATTERY,41.886530422,-87.744355834,AGGRAVATED: HANDGUN
2019-12-21 02:30:00 UTC,BATTERY,41.808833439,-87.622824022,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-21 03:39:00 UTC,BATTERY,41.70894041,-87.627638663,AGGRAVATED: HANDGUN
2019-12-21 03:40:00 UTC,BATTERY,41.946464013,-87.720672053,AGGRAVATED: HANDGUN
2019-12-21 03:42:00 UTC,BATTERY,41.918669066,-87.648528511,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 04:00:00 UTC,BATTERY,41.877503273,-87.690387687,AGGRAVATED: HANDGUN
2019-12-21 04:22:00 UTC,BATTERY,41.863471659,-87.651794095,AGGRAVATED: HANDGUN
2019-12-21 06:40:00 UTC,BATTERY,41.991287074,-87.688460353,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 10:14:00 UTC,BATTERY,41.858832381,-87.705449136,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 11:00:00 UTC,BATTERY,41.771970728,-87.62347293,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-21 11:05:00 UTC,BATTERY,41.757221911,-87.645420683,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-21 11:30:00 UTC,BATTERY,41.965249692,-87.668187079,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 12:45:00 UTC,BATTERY,41.751500337,-87.585302977,AGG PRO.EMP: OTHER DANG WEAPON
2019-12-21 13:25:00 UTC,BATTERY,41.881183664,-87.685081252,AGG PRO EMP HANDS SERIOUS INJ
2019-12-21 15:05:00 UTC,BATTERY,41.85982778,-87.716448529,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-21 15:08:00 UTC,BATTERY,41.778086056,-87.700679337,AGGRAVATED: HANDGUN
2019-12-21 18:10:00 UTC,BATTERY,41.80269215,-87.616264407,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 20:00:00 UTC,BATTERY,41.772027099,-87.591138947,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-21 20:55:00 UTC,BATTERY,41.918669066,-87.648528511,AGGRAVATED: OTHER DANG WEAPON
2019-12-21 21:35:00 UTC,BATTERY,41.780873262,-87.661824508,AGGRAVATED: HANDGUN
2019-12-21 21:45:00 UTC,BATTERY,41.755001913,-87.651429251,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-21 22:40:00 UTC,BATTERY,41.77661147,-87.615106869,AGGRAVATED: HANDGUN
2019-12-21 23:00:00 UTC,BATTERY,41.891678767,-87.627551654,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-22 00:00:00 UTC,BATTERY,42.019439266,-87.679652874,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 00:34:00 UTC,BATTERY,41.789864285,-87.653549749,AGGRAVATED: HANDGUN
2019-12-22 01:15:00 UTC,BATTERY,41.903931469,-87.629290187,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 01:55:00 UTC,BATTERY,41.903804161,-87.728797986,AGGRAVATED: HANDGUN
2019-12-22 03:30:00 UTC,BATTERY,41.81641591,-87.601844755,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 04:20:00 UTC,BATTERY,41.763473561,-87.565315651,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-22 04:25:00 UTC,BATTERY,41.915720756,-87.685720202,AGGRAVATED: HANDGUN
2019-12-22 05:20:00 UTC,BATTERY,41.923674171,-87.786051721,AGGRAVATED: HANDGUN
2019-12-22 06:08:00 UTC,BATTERY,41.885058858,-87.725794453,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 06:59:00 UTC,BATTERY,41.731190387,-87.603757691,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-22 07:00:00 UTC,BATTERY,41.810729022,-87.601726053,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-22 09:40:00 UTC,BATTERY,41.877182016,-87.764751125,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-22 10:45:00 UTC,BATTERY,41.750464158,-87.599097888,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 11:00:00 UTC,BATTERY,41.973390057,-87.689063829,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-22 12:15:00 UTC,BATTERY,41.968368626,-87.716630608,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 14:30:00 UTC,BATTERY,41.939216164,-87.746877814,AGGRAVATED: OTHER DANG WEAPON
2019-12-22 15:18:00 UTC,BATTERY,41.927201572,-87.719504068,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-22 17:58:00 UTC,BATTERY,41.736530018,-87.54866195,AGGRAVATED: HANDGUN
2019-12-22 18:51:00 UTC,BATTERY,41.785980841,-87.64980306,AGGRAVATED: HANDGUN
2019-12-22 19:00:00 UTC,BATTERY,41.749339329,-87.612149433,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-22 21:01:00 UTC,BATTERY,41.766103943,-87.573359538,AGGRAVATED: HANDGUN
2019-12-22 21:41:00 UTC,BATTERY,41.868718247,-87.625858412,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-22 21:54:00 UTC,BATTERY,41.752467457,-87.582110703,AGGRAVATED: HANDGUN
2019-12-22 23:11:00 UTC,BATTERY,41.90136194,-87.627797666,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 00:38:00 UTC,BATTERY,41.880238942,-87.76527117,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 01:00:00 UTC,BATTERY,41.861335178,-87.625690175,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-23 01:16:00 UTC,BATTERY,41.748869437,-87.552843245,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-23 01:40:00 UTC,BATTERY,41.727200013,-87.587914835,AGGRAVATED OF A CHILD
2019-12-23 05:30:00 UTC,BATTERY,41.999031539,-87.807457997,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 07:25:00 UTC,BATTERY,41.718982555,-87.632231969,AGGRAVATED: HANDGUN
2019-12-23 07:30:00 UTC,BATTERY,41.74799231,-87.665806177,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-23 09:05:00 UTC,BATTERY,41.767471614,-87.571440924,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-23 09:52:00 UTC,BATTERY,41.762889759,-87.645565408,AGGRAVATED: HANDGUN
2019-12-23 10:00:00 UTC,BATTERY,41.777139254,-87.762501038,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 11:00:00 UTC,BATTERY,41.696314236,-87.617509547,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY
2019-12-23 11:15:00 UTC,BATTERY,41.749584853,-87.670692969,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 11:46:00 UTC,BATTERY,41.768326322,-87.683777338,AGGRAVATED: HANDGUN
2019-12-23 12:00:00 UTC,BATTERY,41.776780252,-87.693334123,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 12:30:00 UTC,BATTERY,41.914233208,-87.715061501,AGGRAVATED: HANDGUN
2019-12-23 12:30:00 UTC,BATTERY,41.882144043,-87.682152139,AGGRAVATED:KNIFE/CUTTING INSTR
2019-12-23 12:35:00 UTC,BATTERY,41.771681971,-87.571119825,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-23 12:50:00 UTC,BATTERY,41.900505589,-87.699285044,AGG PRO EMP HANDS SERIOUS INJ
2019-12-23 17:15:00 UTC,BATTERY,41.726591198,-87.606399702,AGGRAVATED: HANDGUN
2019-12-23 18:39:00 UTC,BATTERY,41.774641969,-87.69571633,AGGRAVATED: HANDGUN
2019-12-23 19:29:00 UTC,BATTERY,41.932875476,-87.782588278,AGGRAVATED: OTHER DANG WEAPON
2019-12-23 19:50:00 UTC,BATTERY,41.907363434,-87.708294792,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-23 20:00:00 UTC,BATTERY,41.784436581,-87.648550811,AGGRAVATED OF A SENIOR CITIZEN
2019-12-23 20:30:00 UTC,BATTERY,41.817483716,-87.686512793,AGGRAVATED: HANDGUN
2019-12-23 23:38:00 UTC,BATTERY,41.90895353,-87.692085406,AGGRAVATED OF A SENIOR CITIZEN
2019-12-24 01:00:00 UTC,BATTERY,41.77676407,-87.606643613,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-24 01:22:00 UTC,BATTERY,41.684232396,-87.646070582,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 04:48:00 UTC,BATTERY,41.722697263,-87.62222793,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST
2019-12-24 08:00:00 UTC,BATTERY,41.923561044,-87.799916919,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-24 08:30:00 UTC,BATTERY,41.896101223,-87.665423071,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON
2019-12-24 09:10:00 UTC,BATTERY,41.794424835,-87.582519409,AGGRAVATED: OTHER DANG WEAPON
2019-12-24 13:55:00 UTC,BATTERY,41.860645621,-87.728323635,AGGRAVATED: HANDGUN
